locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_start	gene_end	gene_tss	gene_strand	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	AFib_pops_score	Cardio_pops_score
16	10580632	11182186	rs1592560	7	601.554	HR	TEKT5	0.0	4.0	poorsig	10760919	10818794	10818794	-	100.964	rs1592560	TVP23A	protein_coding	0.0	.	.	.	.	-13.311767014455098	0.0	95.86058081866749	1.9097011416987888	0.1895643320801418	poorsig	0	0		0	0	.	0	0	.	-0.3139838558860667	-0.0112190687496693
16	10580632	11182186	rs1592560	7	601.554	HR	TEKT5	0.0	4.0	poorsig	10866222	10943021	10866222	+	148.392	rs1592560	CIITA	protein_coding	0.0	.	.	.	.	-13.604506300550762	0.0	95.57854330813564	1.995298433005713	0.1162274381106799	poorsig	1	0		0	0	.	1	1	CREBBP	0.068877374099428	-0.1105855787885697
16	10580632	11182186	rs1592560	7	601.554	HR	TEKT5	0.0	4.0	poorsig	10928891	10942468	10942468	-	224.638	rs1592560	DEXI	protein_coding	0.0	.	.	.	.	-14.075118588811916	0.0	96.23487702628616	1.9097011416987888	0.1284671312200977	poorsig	2	1	PRKCA:coloc	0	0	.	0	0	.	-0.2008317702635613	0.0669298700427007
16	10580632	11182186	rs1592560	7	601.554	HR	TEKT5	0.0	4.0	poorsig	10944564	11182186	10944564	+	226.734	rs1592560	CLEC16A	protein_coding	0.0	.	.	.	.	-14.088055704938604	0.0	95.86058081866749	1.9097011416987888	0.0872205318068601	poorsig	0	0		0	0	.	0	0	.	0.0921659071269936	0.0805692992930651
16	11547722	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	303.858	QRS+QT	SNN	1.0	5.0	coloc	11547722	11636381	11547722	+	29.18	rs12930096	LITAF	protein_coding	1.0	signet	.	coloc	signet+	-12.86869547626898	2.054985245702309	95.57854330813564	1.9097011416987888	0.9711783370482152	coloc	5	3	CACNA1C:omim;FGFR1;RASSF3	0	0	.	0	0	.	-0.1802796453101436	-0.2591042838491225
16	11547722	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	303.858	QRS+QT	SNN	1.0	5.0	coloc	11668455	11679152	11668455	+	27.669	rs12444261	SNN	protein_coding	0.0	.	mindist	.	.	-12.859369148755896	0.0	93.89140037430042	1.9097011416987888	0.0232361269282975	mindist	1	0		0	0	.	0	0	.	-0.3804463207027917	-0.1589187630779835
16	11547722	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	303.858	QRS+QT	SNN	1.0	5.0	coloc	11679083	11742857	11742857	-	102.071	rs12444261	TXNDC11	protein_coding	0.0	.	.	.	.	-13.318599737523916	0.0	92.60703283205916	1.9097011416987888	0.0040637660073094	poorsig	9	1	CREBBP	0	0	.	0	0	.	-0.0923263036234738	0.2768572902474717
16	11547722	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	303.858	QRS+QT	SNN	1.0	5.0	coloc	11750586	11797258	11797258	-	156.472	rs12444261	ZC3H7A	protein_coding	0.0	.	.	.	.	-13.654378389436085	0.0	91.3478326831634	1.9097011416987888	0.0008245902611838	poorsig	14	2	ATP2A2;PDLIM5	0	0	.	0	0	.	0.1824241700049074	0.1827975493422101
16	11547722	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	303.858	QT	SNN	1.0	5.0	coloc	11833850	11851580	11851580	-	210.794	rs12444261	RSL1D1	protein_coding	0.0	.	.	.	.	-13.989669430578209	0.0	91.51528039009078	1.9097011416987888	0.0006971797549937	poorsig	13	1	TTN:exome	0	0	.	0	0	.	0.1258347297175432	-0.055009371484915
16	14071319	14301575	rs246185	1	230.256	QT	MRTFB	0.0	1.0	poorsig	14071319	14266773	14071319	+	230.256	rs246185	MRTFB	protein_coding	1.0	signet	mindist	.	signet+	-14.109794504078964	0.0	95.57854330813564	1.9097011416987888	1.0	mindist	4	1	GBF1	0	0	.	0	0	.		
16	15643154	16143257	rs3915499	5	500.103	HR	MYH11	0.0	4.0	poorsig	15594387	15643154	15643154	-	173.732	rs3915499	MARF1	protein_coding	0.0	.	.	.	.	-13.760912084257942	0.0	92.62266494262988	1.9097011416987888	0.0151203905815822	poorsig	13	1	CREBBP	0	0	.	0	0	.		
16	15643154	16143257	rs3915499	5	500.103	HR	MYH11	0.0	4.0	poorsig	15643267	15734691	15643267	+	173.619	rs3915499	NDE1	protein_coding	0.0	.	.	.	.	-13.760214615688136	0.0	94.7363386432633	1.9097011416987888	0.125262980551934	poorsig	3	0		0	0	.	0	0	.	-0.0007638952440019	-0.067367645783788
16	15643154	16143257	rs3915499	5	500.103	HR	MYH11	0.0	4.0	poorsig	15703135	15857028	15857028	-	40.142	rs3915499	MYH11	protein_coding	0.0	.	mindist	.	.	-12.936356099828496	0.0	94.27394053804886	1.9097011416987888	0.1798055128143416	mindist	8	1	KCNQ1:exome,omim	0	0	.	0	0	.	0.2524237414514275	0.2438769615848055
16	15643154	16143257	rs3915499	5	500.103	HR	MYH11	0.0	4.0	poorsig	15865719	15888625	15888625	-	71.739	rs3915499	CEP20	protein_coding	1.0	signet	.	.	signet+	-13.131381890980656	0.0	95.57854330813564	1.9097011416987888	0.5453636180728438	poorsig	0	0		0	0	.	0	0	.		
16	15643154	16143257	rs3915499	5	500.103	HR	MYH11	0.0	4.0	poorsig	15949138	16143257	15949138	+	132.252	rs3915499	ABCC1	protein_coding	0.0	.	.	.	.	-13.50488556854469	0.0	94.55176799762302	1.9097011416987888	0.1344474979792982	poorsig	7	1	CAV1:coloc	0	0	.	0	0	.	0.0190198562685407	0.0396826809334444
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58157907	58198106	58198106	-	227.916	rs4784934	CSNK2A2	protein_coding	0.0	.	.	.	.	-14.09535134962455	0.0	95.04730370268244	1.9097011416987888	0.0147812855441274	poorsig	23	7	CALM1:omim;CASQ2:omim;CAV1:coloc;CREBBP;DPF3;SP3;TCF7L2	0	0	.	0	0	.	-0.1645198438552952	0.1376461476547198
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58231157	58283836	58231157	+	194.865	rs4784934	CCDC113	protein_coding	0.0	.	.	.	.	-13.891351051388323	0.0	95.48491153495269	1.9097011416987888	0.028077541470987	poorsig	0	0		0	0	.	0	0	.	0.2004062198368899	-0.0593209537911648
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58279997	58295047	58295047	-	130.975	rs4784934	PRSS54	protein_coding	0.0	.	.	.	.	-13.497003556477049	0.0	95.48491153495269	1.9097011416987888	0.0416506725350972	poorsig	0	0		0	0	.	0	0	.	-0.0480713344465407	-0.2636487774894751
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58295080	58406147	58295080	+	130.942	rs4784934	GINS3	protein_coding	0.0	.	.	.	.	-13.49679987096551	0.0	94.36369069551652	1.955500609805128	0.0142121869147057	poorsig	4	0		0	0	.	0	0	.	-0.0899002942626811	-0.0436612457361303
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58462846	58513628	58462846	+	36.824	rs4784934	NDRG4	protein_coding	1.0	signet	.	coloc	signet+	-12.915876447486726	2.054985245702309	95.57854330813564	1.9097011416987888	0.6384616708377372	coloc	3	1	NDRG2	0	0	.	0	0	.	-0.1860206153478941	-0.1764405789215355
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58515479	58523842	58515479	+	24.87	rs246196	SETD6	protein_coding	0.0	.	mindist	.	.	-12.842092914004658	0.0	96.14246186558027	1.9097011416987888	0.154744982671459	mindist	1	1	PPFIA2	0	0	.	0	0	.	0.0864913060808903	0.0685696906617462
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58519951	58629885	58629885	-	89.536	rs246196	CNOT1	protein_coding	0.0	.	.	.	.	-13.241230104581158	0.0	92.25856992207936	1.9097011416987888	0.0021356036671751	poorsig	15	1	TRIM74	0	0	.	0	0	.	0.0279331457875319	0.1099661459752174
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58665109	58684770	58684770	-	144.421	rs246196	SLC38A7	protein_coding	0.0	.	.	.	.	-13.57999614399586	0.0	94.18208530931182	1.9097011416987888	0.0104176210344434	poorsig	7	1	SCN3B:omim	0	0	.	0	0	.	0.003080738392538	0.0063004323187755
16	58198106	58734342	rs246196+rs4784934	9	536.236	QT	SETD6	1.0	7.0	coloc	58707131	58734342	58734342	-	193.993	rs246196	GOT2	protein_coding	0.0	.	.	.	.	-13.885968816053175	0.0	96.7038785476466	1.9097011416987888	0.0955184353242675	poorsig	9	4	CAV3:omim;CTNNBIP1;GJA1;KCNQ1:exome,omim	0	0	.	0	0	.	-0.1892891542252265	-0.0233763940605443
16	65126112	65252967	rs7194801	1	126.855	HR	CDH11	1.0	1.0	coloc	64943753	65126112	65126112	-	126.855	rs7194801	CDH11	protein_coding	1.0	signet	mindist	coloc	signet+	-13.471573728976116	2.054985245702309	95.57854330813564	1.9097011416987888	1.0	coloc	2	2	CDH2;FGFR1	0	0	.	0	0	.	-0.1510189807977047	-0.0818868916322851
17	12665890	12991643	rs1984481	2	325.753	PR	ARHGAP44	0.0	1.0	poorsig	12665890	12768949	12665890	+	68.535	rs1984481	MYOCD	protein_coding	0.18	.	.	.	.	-13.111605879496924	0.0	94.92323125471955	1.9097011416987888	0.3233533753744707	poorsig	0	0		0	0	.	0	0	.	1.1541276670663003	0.9049357169850408
17	12665890	12991643	rs1984481	2	325.753	PR	ARHGAP44	0.0	1.0	poorsig	12789498	12991643	12789498	+	55.073	rs1984481	ARHGAP44	protein_coding	0.82	signet	mindist	.	signet+	-13.028514535366456	0.0	95.57854330813564	1.9097011416987888	0.6766466246255294	mindist	1	1	PDLIM5	0	0	.	0	0	.	0.1210871962036777	0.1872696072060634
17	15272292	15503608	rs79121763	3	231.316	HR	TEKT3	0.0	3.0	poorsig	15229773	15272292	15272292	-	19.67	rs79121763	PMP22	protein_coding	1.0	signet	.	.	signet+	-12.809997015217077	0.0	95.57854330813564	1.9097011416987888	0.8303293322555679	poorsig	14	6	HAND1;ID2;KLF12:coloc;MYLIP;SCN3B:omim;TRDN:omim	0	0	.	0	0	.	-0.0110637081409795	-0.3452304896066662
17	15272292	15503608	rs79121763	3	231.316	HR	TEKT3	0.0	3.0	poorsig	15303811	15341632	15303811	+	11.849	rs79121763	TEKT3	protein_coding	0.0	.	mindist	.	.	-12.761723548982904	0.0	93.57613952688835	1.9097011416987888	0.1176474091114706	mindist	1	0		0	0	.	0	0	.	0.078524673988293	-0.0668515519501049
17	15272292	15503608	rs79121763	3	231.316	HR	TEKT3	0.0	3.0	poorsig	15436015	15503608	15436015	+	144.053	rs79121763	CDRT4	protein_coding	0.0	.	.	.	.	-13.577724741927817	0.0	93.57613952688835	1.9097011416987888	0.0520232586329615	poorsig	1	0		0	0	.	0	0	.	0.0081123157056438	-0.180239606427541
17	17681458	18068405	rs12941356	6	386.947	HR	SREBF1	0.0	5.0	poorsig	17681458	17811453	17681458	+	131.759	rs12941356	RAI1	protein_coding	0.0	.	.	.	.	-13.501842630448095	0.0	93.7107353530763	1.877946066838895	0.0412163256134895	poorsig	4	0		0	0	.	0	0	.	0.2713970328497478	0.4497784998968653
17	17681458	18068405	rs12941356	6	386.947	HR	SREBF1	0.0	5.0	poorsig	17810399	17837002	17810399	+	2.818	rs12941356	SREBF1	protein_coding	1.0	signet	mindist	.	signet+	-12.705981613992394	0.0	95.57854330813564	1.9097011416987888	0.610487902114184	mindist	4	2	CREBBP;ID2	0	0	.	2	1	CAV1:coloc	0.3328796917249245	0.5680447421168201
17	17681458	18068405	rs12941356	6	386.947	HR	SREBF1	0.0	5.0	poorsig	17843511	17972422	17972422	-	159.205	rs12941356	TOM1L2	protein_coding	0.0	.	.	.	.	-13.671247253164248	0.0	94.92254254750662	1.877946066838895	0.1168904302398241	poorsig	3	1	PDLIM5	0	0	.	0	0	.	0.0591817982217054	0.3379414651902055
17	17681458	18068405	rs12941356	6	386.947	HR	SREBF1	0.0	5.0	poorsig	17972813	18016889	17972813	+	159.596	rs12941356	DRC3	protein_coding	0.0	.	.	.	.	-13.673660617861543	0.0	94.82746657151978	1.877946066838895	0.1060327132061664	poorsig	0	0		0	0	.	0	0	.		
17	17681458	18068405	rs12941356	6	386.947	HR	SREBF1	0.0	5.0	poorsig	17977409	18039209	18039209	-	225.992	rs12941356	ATPAF2	protein_coding	0.0	.	.	.	.	-14.083475867073146	0.0	93.7107353530763	1.877946066838895	0.0230392940230522	poorsig	4	0		0	0	.	0	0	.	0.1704600597844363	0.0845894611876204
17	17681458	18068405	rs12941356	6	386.947	HR	SREBF1	0.0	5.0	poorsig	18039408	18068405	18039408	+	226.191	rs12941356	GID4	protein_coding	0.0	.	.	.	.	-14.084704152430591	0.0	95.20299791771951	1.877946066838895	0.1023333348032837	poorsig	2	1	MKLN1	0	0	.	0	0	.	0.0610351620324713	-0.021719658026514
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	29929200	30108452	29929200	+	229.544	rs7211246	EFCAB5	protein_coding	0.0	.	.	.	.	-14.105399834860355	0.0	95.76620852286707	1.9097011416987888	0.1597415646060539	poorsig	0	0		0	0	.	0	0	.	-0.2029406330362674	-0.1426334932558467
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	29625938	29930276	29930276	-	228.468	rs7211246	SSH2	protein_coding	0.0	.	.	.	.	-14.098758452726615	0.0	95.85988804429496	1.9097011416987888	0.1765983935719859	poorsig	3	1	PAM	0	0	.	0	0	.	0.0884299849656135	0.2650480340572764
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	30115521	30186475	30115521	+	43.223	rs7211246	NSRP1	protein_coding	0.94	signet	mindist	.	signet+	-12.95537291986014	0.0	95.57854330813564	1.9097011416987888	0.4181829383817789	mindist	4	1	ARHGAP10	0	0	.	0	0	.	-0.1498740852581547	0.0386489018532914
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	30194319	30236002	30236002	-	77.258	rs7211246	SLC6A4	protein_coding	0.06	.	.	.	.	-13.165446749713093	0.0	92.8807647594475	1.9097011416987888	0.0228297979401315	poorsig	31	7	ARHGAP10;CDH2;PAM;SGIP1;SIPA1L1;SNTA1:omim;SORBS1	0	0	.	0	0	.	0.2842443970385544	-0.0278794595737989
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	30248203	30292056	30292056	-	133.312	rs7211246	BLMH	protein_coding	0.0	.	.	.	.	-13.511428194066774	0.0	94.08574583105413	1.9097011416987888	0.0538965375326993	poorsig	6	0		0	0	.	0	0	.	-0.3326560406496858	0.0274077170973746
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	30316333	30334059	30334059	-	175.315	rs7211246	TMIGD1	protein_coding	0.0	.	.	.	.	-13.77068281652347	0.0	95.20299791771951	1.9097011416987888	0.1271113789003473	poorsig	1	0		0	0	.	0	0	.	-0.0429115824912072	-0.2833246005554129
17	29929200	30469989	rs7211246	7	540.789	QRS	NSRP1	0.0	6.0	poorsig	30378927	30469989	30378927	+	220.183	rs7211246	CPD	protein_coding	0.0	.	.	.	.	-14.04762104475448	0.0	94.36391901647298	1.9097011416987888	0.0416393890670028	poorsig	5	0		0	0	.	0	0	.	0.1548713879824853	0.0999710646255387
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	34961540	34963777	34961540	+	0.196	rs9635769	ZNF830	protein_coding	0.0	.	mindist	.	.	-12.68979787425758	0.0	95.48421906161926	1.9097011416987888	0.1038635491283505	mindist	1	0		0	0	.	0	0	.	-0.0430798670450598	-0.0837935288866962
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	34980512	35009743	34980512	+	19.168	rs9635769	LIG3	protein_coding	0.0	.	.	coloc	signet+	-12.806898526526428	2.054985245702309	93.08049674353556	1.9097011416987888	0.0651857108008375	coloc	12	1	TCF7L2	0	0	.	0	0	.	0.1752038237301955	0.0627858642824558
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	34927859	34981078	34981078	-	19.734	rs9635769	CCT6B	protein_coding	0.0	.	.	.	.	-12.810392041663691	0.0	93.63036679604647	1.9097011416987888	0.0144202227219631	poorsig	11	1	STRN	0	0	.	0	0	.	0.0763646357816076	-0.2329345645695601
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	35005990	35089319	35089319	-	84.763	rs1052536	RFFL	protein_coding	1.0	signet	.	coloc	signet+	-13.211769772867092	2.054985245702309	95.57854330813564	1.9097011416987888	0.5286970606663169	coloc	4	1	KCNH2:exome,omim	0	0	.	0	0	.	-0.0335875378362455	-0.0579523394106619
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	35092221	35121522	35121522	-	116.966	rs1052536	RAD51D	protein_coding	0.0	.	.	.	.	-13.410535970685654	0.0	94.08574583105413	1.9097011416987888	0.0124767471392565	poorsig	6	0		0	0	.	0	0	.	0.0405860978570724	0.0683377032277221
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	35121615	35130732	35121615	+	117.059	rs1052536	FNDC8	protein_coding	0.0	.	.	.	.	-13.411109993490896	0.0	95.48421906161926	1.9097011416987888	0.0504895250914455	poorsig	1	0		0	0	.	0	0	.	-0.0583568558961954	-0.1937147611712594
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	35128730	35142304	35142304	-	137.748	rs1052536	NLE1	protein_coding	0.0	.	.	.	.	-13.538808464647872	0.0	93.80832836996188	1.9097011416987888	0.008315961397418	poorsig	7	0		0	0	.	0	0	.	0.1769977336880528	0.0993641542679926
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	35147817	35189345	35147817	+	143.261	rs1052536	UNC45B	protein_coding	0.0	.	.	.	.	-13.572836289650938	0.0	96.80079860724788	1.9097011416987888	0.1602314192087437	poorsig	3	2	CAV3:omim;KCNQ1:exome,omim	0	0	.	0	0	.	0.2251769726558714	0.0970746171770287
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	JT+QT	ZNF830	2.0	9.0	coloc	35192520	35194393	35194393	-	189.837	rs1052536	SLC35G3	protein_coding	0.0	.	.	.	.	-13.86031678617602	0.0	95.76620852286707	1.9097011416987888	0.0427149322025219	poorsig	0	0		0	0	.	0	0	.	-0.0122757621721655	-0.2199814905263844
17	34942629	35273655	rs1052536+rs2230553+rs9635769	10	331.026	QT	ZNF830	2.0	9.0	coloc	35243071	35273655	35243071	+	238.515	rs1052536	SLFN5	protein_coding	0.0	.	.	.	.	-14.160771432557164	0.0	94.92254254750662	1.9097011416987888	0.013604871643146	poorsig	3	0		0	0	.	0	0	.	-0.1359502869739303	0.1315936473279056
17	45784280	46225389	rs242562	5	441.109	QRS	STH	0.0	3.0	poorsig	45784280	45835828	45784280	+	165.093	rs242562	CRHR1	protein_coding	1.0	signet	.	.	signet+	-13.707589686252955	0.0	95.57854330813564	1.9097011416987888	0.4616693824454219	poorsig	5	3	CALM1:omim;CALM2:omim;CALM3:omim	0	0	.	0	0	.	0.1259031223137309	-0.0934531065672694
17	45784280	46225389	rs242562	5	441.109	QRS	STH	0.0	3.0	poorsig	45844881	45847067	45844881	+	104.492	rs242562	SPPL2C	protein_coding	0.0	.	.	.	.	-13.333542847324829	0.0	94.17060162868094	1.9097011416987888	0.1641784870952665	poorsig	0	0		0	0	.	0	0	.	0.129814474001831	-0.3057609414796096
17	45784280	46225389	rs242562	5	441.109	QRS	STH	0.0	3.0	poorsig	45894527	46028334	45894527	+	54.846	rs242562	MAPT	protein_coding	0.0	.	.	.	.	-13.027113425938612	0.0	87.11615061748728	1.9097011416987888	0.0001926139373818	poorsig	52	13	ATP1B1;ATP2A2;CALM1:omim;CALM2:omim;CALM3:omim;CAMKV;CREBBP;LANCL2;NDRG2;PRKCA:coloc;SGIP1;SLC4A4;SOD2	0	0	.	0	0	.	1.2810441212254755	0.4532701415378618
17	45784280	46225389	rs242562	5	441.109	QRS	STH	0.0	3.0	poorsig	45999250	45999694	45999250	+	49.877	rs242562	STH	protein_coding	0.0	.	mindist	.	.	-12.996443325731788	0.0	94.17060162868094	1.9097011416987888	0.2299941085409468	mindist	0	0		0	0	.	0	0	.	-0.0230256491635063	-0.2365038602722685
17	45784280	46225389	rs242562	5	441.109	QRS	STH	0.0	3.0	poorsig	46029916	46225389	46029916	+	80.543	rs242562	KANSL1	protein_coding	0.0	.	.	.	.	-13.185722716543324	0.0	93.89140037430042	1.9097011416987888	0.1439654079809828	poorsig	1	0		0	0	.	0	0	.	0.0810446856199828	0.4430445975224666
17	46833154	46979253	rs17608766	4	146.099	QRS	GOSR2	0.0	1.0	poorsig	46762506	46833154	46833154	-	102.751	rs17608766	WNT3	protein_coding	0.0	.	.	.	.	-13.322796893519214	0.0	95.57854330813564	1.9097011416987888	0.2553789598742402	poorsig	0	0		0	0	.	0	0	.	0.3033488928588416	0.3784937358736255
17	46833154	46979253	rs17608766	4	146.099	QRS	GOSR2	0.0	1.0	poorsig	46833201	46886730	46833201	+	102.704	rs17608766	WNT9B	protein_coding	0.0	.	.	.	.	-13.32250679597248	0.0	95.57854330813564	1.9097011416987888	0.2554530554309347	poorsig	0	0		0	0	.	0	0	.	-0.1304479991319137	0.0524913588681009
17	46833154	46979253	rs17608766	4	146.099	QRS	GOSR2	0.0	1.0	poorsig	46923075	46975524	46923075	+	12.83	rs17608766	GOSR2	protein_coding	0.0	.	mindist	.	.	-12.767778563734948	0.0	94.27394053804886	1.9097011416987888	0.1206826193322732	mindist	8	1	TRDN:omim	0	0	.	0	0	.	0.1470464558265734	0.0439901077935978
17	46833154	46979253	rs17608766	4	146.099	QRS	GOSR2	0.0	1.0	poorsig	46978156	46979253	46979253	-	43.348	rs17608766	RPRML	protein_coding	1.0	signet	.	.	signet+	-12.956144455888683	0.0	95.57854330813564	1.9097011416987888	0.3684853653625517	poorsig	0	0		0	0	.	0	0	.	0.0348500522493741	0.006441876024612
17	55264960	55511444	rs11079159	3	246.484	QRS	HLF	0.0	2.0	poorsig	55264960	55325187	55264960	+	31.229	rs11079159	HLF	protein_coding	1.0	signet	mindist	.	signet+	-12.881342494848932	0.0	95.57854330813564	1.9097011416987888	0.7216607725586275	mindist	1	1	CREBBP	0	0	.	0	0	.	0.1486044272664809	0.157374047582254
17	55264960	55511444	rs11079159	3	246.484	QRS	HLF	0.0	2.0	poorsig	55392622	55421924	55421924	-	125.735	rs11079159	MMD	protein_coding	0.0	.	.	.	.	-13.464660766160328	0.0	94.64285041993196	1.9097011416987888	0.1579919409159194	poorsig	1	0		0	0	.	0	0	.	0.0435347159533904	0.0771018803635089
17	55264960	55511444	rs11079159	3	246.484	QRS	HLF	0.0	2.0	poorsig	55448433	55511444	55511444	-	215.255	rs11079159	SMIM36	protein_coding	0.0	.	.	.	.	-14.017204008365017	0.0	94.92323125471955	1.9097011416987888	0.1203472865254531	poorsig	0	0		0	0	.	0	0	.		
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59109857	59155260	59155260	-	233.883	rs728478	SKA2	protein_coding	0.0	.	.	.	.	-14.132181393483302	0.0	95.29704333695744	1.9097011416987888	0.104199175472412	poorsig	1	0		0	0	.	0	0	.	-0.161217328147949	0.1372501795518158
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59155732	59206709	59155732	+	233.411	rs728478	PRR11	protein_coding	0.0	.	.	.	.	-14.129268073439505	0.0	94.17867749489848	1.9097011416987888	0.034153043184825	poorsig	5	0		0	0	.	0	0	.	-0.3460734620546037	-0.1258231470334976
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59209400	59215239	59209400	+	179.743	rs728478	SMG8	protein_coding	0.0	.	.	.	.	-13.798013708798742	0.0	94.17867749489848	1.9097011416987888	0.0475654215382342	poorsig	5	0		0	0	.	0	0	.	0.112664823143388	-0.1728954317304118
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59220467	59275970	59220467	+	168.676	rs728478	GDPD1	protein_coding	0.0	.	.	.	.	-13.729704994975249	0.0	95.57854330813564	1.9097011416987888	0.2064959058973344	poorsig	0	0		0	0	.	0	0	.	-0.2522415068684978	-0.0686711840708784
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59331655	59401729	59331655	+	57.488	rs728478	YPEL2	protein_coding	1.0	signet	mindist	.	signet+	-13.043420611437996	0.0	95.57854330813564	1.9097011416987888	0.4101672361489311	mindist	0	0		0	0	.	0	0	.	0.3512037843903949	0.2532684465848974
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59565558	59608345	59565558	+	176.415	rs728478	DHX40	protein_coding	0.0	.	.	.	.	-13.77747233357469	0.0	95.57854330813564	1.9097011416987888	0.1968640221351936	poorsig	0	0		0	0	.	0	0	.	-0.1401271898317315	-0.0462676845091646
17	59155260	59696956	rs728478	7	541.696	QT	YPEL2	0.0	4.0	poorsig	59619689	59696956	59619689	+	230.546	rs728478	CLTC	protein_coding	0.0	.	.	.	.	-14.111584467665192	0.0	90.04170744144314	1.9097011416987888	0.0005551956230695	poorsig	38	7	CAV1:coloc;CAV3:omim;GJA1;KCNQ1:exome,omim;MAP3K7;SNTA1:omim;TCF7L2	0	0	.	0	0	.	0.2316766208434967	0.3318450530794483
17	66192133	66810743	rs9892651+rs9912468	3	618.61	QRS+QT	PRKCA	1.0	2.0	coloc	65635537	66192133	66192133	-	115.542	rs9892651	CEP112	protein_coding	0.0	.	.	.	.	-13.40174663224844	0.0	93.780335556202	1.9097011416987888	0.0105164895337569	poorsig	0	0		0	0	.	0	0	.	-0.1189935446334709	0.1000458044701338
17	66192133	66810743	rs9892651+rs9912468	3	618.61	QRS+QT	PRKCA	1.0	2.0	coloc	66212033	66256525	66212033	+	95.642	rs9892651	APOH	protein_coding	0.0	.	.	.	.	-13.278918096503654	0.0	93.50112997725152	1.9097011416987888	0.0089940874720862	poorsig	1	0		0	0	.	0	0	.	-0.1446823554429629	0.2877519220315569
17	66192133	66810743	rs9892651+rs9912468	3	618.61	QRS+QT	PRKCA	1.0	2.0	coloc	66302613	66810743	66302613	+	5.062	rs9892651	PRKCA	protein_coding	1.0	signet	mindist	coloc	signet+	-12.719832228776882	2.054985245702309	95.57854330813564	1.9097011416987888	0.9804894229941568	coloc	23	9	CASR:exome;CAVIN2;GABPB1;GJA1;HAND1;ID2;IGFBP3;KCNE1:omim;PAM	0	0	.	0	0	.	-0.0457217495392078	0.7748445900833718
